t,Q1,Q2,Q3,Q4,Q5,Q6,Q7
1.9,1.13809517143363,1.31959472063591,1.57338815455992,1.21969679263531,1.12044740595024,1.47277072755827,1.3367819270176
2,1.14262377036811,1.32457983473955,1.58048964769133,1.225225496341,1.12459893789154,1.47775432399486,1.34131315016423
2.1,1.1471518386891,1.32956424882734,1.58758918548174,1.23075314617402,1.12874993520885,1.48273706378786,1.34584384150696
2.2,1.15167937645331,1.3345479629885,1.59468676846588,1.23627974232862,1.1329003979633,1.48771894708559,1.35037400110724
2.3,1.15620638371749,1.33953097731253,1.60178239717832,1.24180528499913,1.13705032621614,1.49269997403633,1.35490362902649
2.4,1.16073286053852,1.34451329188915,1.60887607215345,1.2473297743799,1.14119972002885,1.49768014478828,1.35943272532612
2.5,1.16525880697332,1.34949490680836,1.61596779392551,1.25285321066535,1.14534857946306,1.50265945948956,1.36396129006754
2.6,1.1697842230789,1.35447582216036,1.62305756302858,1.25837559404994,1.14949690458055,1.50763791828825,1.3684893233121
2.7,1.17430910891234,1.3594560380356,1.63014537999657,1.26389692472819,1.15364469544328,1.51261552133237,1.37301682512116
2.8,1.1788334645308,1.36443555452476,1.63723124536323,1.26941720289466,1.15779195211338,1.51759226876986,1.37754379555604
2.9,1.18335728999152,1.36941437171872,1.64431515966215,1.27493642874393,1.1619386746531,1.52256816074859,1.38207023467806
3,1.18788058535177,1.37439248970858,1.65139712342678,1.28045460247065,1.16608486312485,1.52754319741641,1.3865961425485
3.1,1.19240335066892,1.37936990858565,1.65847713719039,1.28597172426949,1.17023051759121,1.53251737892108,1.39112151922865
3.2,1.1969255860004,1.38434662844144,1.66555520148608,1.29148779433516,1.17437563811487,1.5374907054103,1.39564636477975
3.3,1.2014472914037,1.38932264936765,1.67263131684682,1.29700281286242,1.17852022475867,1.54246317703172,1.40017067926303
3.4,1.20596846693635,1.39429797145617,1.6797054838054,1.30251678004604,1.18266427758558,1.54743479393293,1.40469446273972
3.5,1.21048911265598,1.39927259479908,1.68677770289445,1.30802969608084,1.18680779665872,1.55240555626147,1.40921771527102
3.6,1.21500922862024,1.40424651948863,1.69384797464647,1.31354156116164,1.19095078204129,1.55737546416482,1.4137404369181
3.7,1.21952881488686,1.40921974561725,1.70091629959378,1.31905237548334,1.19509323379666,1.5623445177904,1.41826262774213
3.8,1.22404787151361,1.41419227327753,1.70798267826853,1.32456213924081,1.1992351519883,1.56731271728558,1.42278428780427
